CUSTOMER_ID,CUSTOMER_NAME_JP,JMB_TIER,COUNTRY_JP,AGE_GROUP,GENDER_JP,JMB_MEMBER_SINCE
200422,恵子 Jones,一般,アメリカ,50代以上,女性,2022-11-28
200423,斎藤 恵子,クリスタル,アメリカ,50代以上,女性,2006-09-19
200424,高橋 Robert,一般,日本,30代,男性,2011-04-05
200425,山口 健太,一般,中国,30代,男性,2013-06-24
200426,佐藤 David,クリスタル,シンガポール,40代,男性,2013-09-15
200427,Richard Garcia,プレミア,シンガポール,30代,男性,2009-10-19
200428,高橋 翔,クリスタル,イギリス,40代,男性,2018-05-13
200429,斎藤 Barbara,サファイア,日本,50代以上,女性,2009-10-20
200430,鈴木 Jennifer,一般,日本,20代,女性,2020-05-12
200431,吉田 誠,クリスタル,日本,50代以上,男性,2008-04-05
200432,Elizabeth Brown,クリスタル,オーストラリア,50代以上,女性,2007-04-15
200433,James Miller,一般,シンガポール,40代,男性,2006-09-26
200434,佐藤 誠,一般,タイ,30代,男性,2021-10-01
200435,山本 雄太,プレミア,オーストラリア,20代,男性,2019-01-12
200436,小林 Michael,一般,オーストラリア,50代以上,男性,2008-11-01
200437,山田 William,一般,韓国,50代以上,男性,2023-09-12
200438,伊藤 真理,一般,タイ,20代,女性,2014-01-13
200439,伊藤 雄太,サファイア,オーストラリア,30代,男性,2011-05-21
200440,木村 花子,一般,オーストラリア,20代,女性,2020-03-21
200441,清水 太郎,クリスタル,日本,40代,男性,2013-07-13
200442,松本 真理,一般,日本,50代以上,女性,2023-02-01
200443,林 綾,一般,日本,50代以上,女性,2007-06-09
200444,真理 Davis,一般,オーストラリア,40代,女性,2011-03-17
200445,鈴木 David,クリスタル,中国,30代,男性,2005-11-16
200446,小林 Linda,クリスタル,日本,20代,女性,2023-12-19
200447,吉田 亮,一般,中国,50代以上,男性,2016-09-10
200448,拓也 Miller,プレミア,オーストラリア,30代,男性,2013-12-26
200449,John Johnson,サファイア,アメリカ,30代,男性,2014-07-26
200450,山田 真理,クリスタル,韓国,20代,女性,2020-01-28
200451,井上 雄太,プレミア,シンガポール,50代以上,男性,2021-05-14
200452,大輔 Davis,一般,イギリス,40代,男性,2018-10-15
200453,吉田 拓也,プレミア,イギリス,40代,男性,2010-06-21
200454,田中 Robert,サファイア,日本,30代,男性,2023-03-16
200455,渡辺 James,一般,中国,50代以上,男性,2020-07-01
200456,林 雄太,クリスタル,タイ,20代,男性,2015-09-07
200457,太郎 Johnson,サファイア,イギリス,40代,男性,2014-03-04
200458,木村 綾,プレミア,日本,20代,女性,2014-05-15
200459,山口 さくら,一般,日本,50代以上,女性,2016-04-06
200460,田中 恵子,一般,日本,30代,女性,2011-12-01
200461,高橋 Michael,一般,タイ,20代,男性,2017-11-09
200462,清水 一郎,プレミア,中国,20代,男性,2006-12-04
200463,松本 Jennifer,一般,日本,50代以上,女性,2009-04-23
200464,加藤 James,プレミア,中国,40代,男性,2009-07-27
200465,木村 翔,プレミア,日本,20代,男性,2020-04-20
200466,直樹 Jones,クリスタル,イギリス,50代以上,男性,2014-03-02
200467,山本 Barbara,サファイア,日本,20代,女性,2007-02-27
200468,渡辺 陽子,一般,イギリス,20代,女性,2013-11-08
200469,加藤 真理,プレミア,アメリカ,30代,女性,2006-05-12
200470,山口 愛,一般,日本,20代,女性,2005-03-22
200471,吉田 Michael,一般,アメリカ,40代,男性,2007-06-27
200472,伊藤 愛,一般,日本,50代以上,女性,2013-07-23
200473,Linda Garcia,プレミア,イギリス,20代,女性,2010-02-14
200474,Elizabeth Garcia,一般,イギリス,40代,女性,2005-11-27
200475,井上 William,一般,日本,50代以上,男性,2006-02-09
200476,田中 Susan,一般,イギリス,30代,女性,2015-09-17
200477,山口 亮,クリスタル,アメリカ,50代以上,男性,2009-09-20
200478,田中 拓也,一般,シンガポール,50代以上,男性,2010-02-25
200479,吉田 恵子,一般,日本,20代,女性,2021-04-18
200480,佐々木 恵子,一般,日本,50代以上,女性,2007-08-15
200481,高橋 Barbara,一般,タイ,20代,女性,2017-07-02
200482,健太 Miller,一般,オーストラリア,30代,男性,2019-06-12
200483,亮 Miller,クリスタル,シンガポール,50代以上,男性,2016-12-15
200484,高橋 亮,クリスタル,日本,40代,男性,2022-09-12
200485,鈴木 拓也,サファイア,アメリカ,50代以上,男性,2008-05-20
200486,山本 翔,クリスタル,オーストラリア,50代以上,男性,2011-12-11
200487,James Jones,一般,アメリカ,20代,男性,2019-08-22
200488,井上 太郎,一般,シンガポール,50代以上,男性,2023-08-17
200489,拓也 Williams,プレミア,イギリス,40代,男性,2021-07-14
200490,小林 David,一般,日本,50代以上,男性,2009-03-14
200491,Mary Miller,サファイア,イギリス,40代,女性,2016-11-05
200492,木村 John,プレミア,タイ,40代,男性,2022-08-19
200493,綾 Johnson,一般,シンガポール,20代,女性,2005-07-05
200494,一郎 Johnson,クリスタル,イギリス,30代,男性,2014-11-09
200495,一郎 Miller,サファイア,オーストラリア,20代,男性,2016-08-04
200496,David Brown,一般,イギリス,40代,男性,2006-07-13
200497,Mary Garcia,ダイヤ,アメリカ,40代,女性,2011-10-28
200498,恵子 Miller,一般,オーストラリア,30代,女性,2011-05-15
200499,健太 Johnson,一般,イギリス,20代,男性,2017-01-14
200500,林 真理,サファイア,日本,40代,女性,2005-06-15
200501,鈴木 大輔,一般,日本,40代,男性,2020-10-18
200502,佐藤 Mary,サファイア,シンガポール,30代,女性,2021-02-26
200503,山口 David,クリスタル,日本,30代,男性,2015-06-12
200504,山本 Susan,一般,アメリカ,20代,女性,2008-11-12
200505,中村 恵子,一般,日本,40代,女性,2017-02-13
200506,林 綾,一般,日本,40代,女性,2021-09-15
200507,鈴木 綾,サファイア,中国,20代,女性,2008-03-25
200508,健太 Smith,一般,イギリス,30代,男性,2018-02-07
200509,陽子 Smith,ダイヤ,イギリス,40代,女性,2006-02-03
200510,伊藤 直樹,プレミア,シンガポール,30代,男性,2013-07-13
200511,Jennifer Smith,クリスタル,シンガポール,50代以上,女性,2008-09-01
200512,一郎 Jones,クリスタル,アメリカ,20代,男性,2014-11-10
200513,加藤 Robert,クリスタル,日本,20代,男性,2020-03-18
200514,渡辺 David,一般,イギリス,40代,男性,2009-05-22
200515,田中 さくら,ダイヤ,日本,50代以上,女性,2022-09-03
200516,山本 Patricia,一般,日本,30代,女性,2010-03-08
200517,山本 愛,一般,日本,20代,女性,2022-08-21
200518,加藤 健太,プレミア,日本,50代以上,男性,2015-06-05
200519,高橋 誠,プレミア,韓国,30代,男性,2015-08-15
200520,清水 綾,一般,タイ,40代,女性,2015-07-06
200521,吉田 亮,サファイア,イギリス,50代以上,男性,2013-06-05
200522,井上 Elizabeth,クリスタル,アメリカ,40代,女性,2020-09-04
200523,健太 Smith,一般,オーストラリア,30代,男性,2022-04-09
200524,健太 Brown,一般,アメリカ,20代,男性,2023-10-13
200525,鈴木 直樹,一般,シンガポール,50代以上,男性,2009-06-13
200526,誠 Jones,一般,イギリス,20代,男性,2017-06-17
200527,亮 Johnson,一般,イギリス,30代,男性,2019-03-06
200528,William Brown,ダイヤ,オーストラリア,50代以上,男性,2012-02-09
200529,中村 美咲,サファイア,中国,40代,女性,2017-08-15
200530,鈴木 John,一般,日本,40代,男性,2013-10-18
200531,佐々木 David,一般,日本,20代,男性,2021-05-13
200532,木村 David,一般,日本,40代,男性,2020-08-20
200533,木村 大輔,サファイア,アメリカ,20代,男性,2021-11-09
200534,渡辺 拓也,クリスタル,日本,20代,男性,2012-07-26
200535,愛 Brown,一般,シンガポール,50代以上,女性,2011-10-06
200536,田中 恵子,プレミア,日本,30代,女性,2009-11-17
200537,斎藤 大輔,サファイア,日本,30代,男性,2021-07-20
200538,誠 Brown,サファイア,アメリカ,50代以上,男性,2020-03-08
200539,清水 さくら,一般,イギリス,30代,女性,2021-05-06
200540,松本 陽子,クリスタル,日本,30代,女性,2008-01-07
200541,さくら Miller,サファイア,アメリカ,20代,女性,2022-09-25
200542,佐藤 William,サファイア,中国,20代,男性,2018-09-14
200543,美咲 Davis,サファイア,シンガポール,50代以上,女性,2017-06-19
200544,山口 大輔,一般,日本,30代,男性,2007-05-20
200545,小林 由美,一般,日本,20代,女性,2023-09-04
200546,佐々木 雄太,一般,タイ,50代以上,男性,2016-02-05
200547,真理 Smith,一般,オーストラリア,50代以上,女性,2023-06-20
200548,Jennifer Johnson,一般,イギリス,50代以上,女性,2010-06-18
200549,小林 綾,クリスタル,韓国,50代以上,女性,2009-11-04
200550,松本 拓也,サファイア,日本,50代以上,男性,2015-09-20
200551,伊藤 David,ダイヤ,中国,20代,男性,2009-08-20
200552,佐藤 陽子,サファイア,日本,20代,女性,2006-12-13
200553,清水 Susan,一般,日本,20代,女性,2010-11-16
200554,田中 由美,一般,オーストラリア,40代,女性,2011-01-26
200555,清水 拓也,ダイヤ,中国,30代,男性,2005-03-03
200556,Jennifer Jones,一般,オーストラリア,50代以上,女性,2023-04-17
200557,健太 Brown,一般,アメリカ,40代,男性,2016-05-08
200558,松本 David,ダイヤ,韓国,30代,男性,2018-09-04
200559,木村 誠,一般,日本,40代,男性,2022-10-09
200560,佐々木 Barbara,サファイア,イギリス,40代,女性,2019-11-15
200561,井上 翔,プレミア,日本,30代,男性,2012-06-14
200562,木村 花子,一般,タイ,30代,女性,2014-02-13
200563,佐藤 明日香,クリスタル,アメリカ,30代,女性,2023-05-06
200564,井上 雄太,一般,日本,40代,男性,2011-04-07
200565,Michael Miller,一般,イギリス,20代,男性,2007-11-22
200566,清水 花子,一般,イギリス,20代,女性,2020-06-20
200567,井上 真理,サファイア,アメリカ,40代,女性,2017-04-25
200568,鈴木 Richard,一般,イギリス,20代,男性,2021-06-13
200569,松本 翔,一般,タイ,40代,男性,2005-01-22
200570,佐々木 翔,クリスタル,日本,40代,男性,2010-09-09
200571,小林 William,クリスタル,韓国,30代,男性,2020-07-07
200572,Patricia Williams,一般,オーストラリア,40代,女性,2019-03-19
200573,斎藤 亮,プレミア,オーストラリア,40代,男性,2012-09-14
200574,山本 さくら,一般,イギリス,30代,女性,2020-01-06
200575,井上 さくら,一般,オーストラリア,40代,女性,2020-05-09
200576,佐々木 翔,サファイア,タイ,30代,男性,2013-08-27
200577,松本 John,クリスタル,日本,40代,男性,2016-01-14
200578,山田 雄太,一般,韓国,30代,男性,2014-06-11
200579,Elizabeth Jones,クリスタル,アメリカ,40代,女性,2019-11-05
200580,John Smith,一般,シンガポール,50代以上,男性,2007-02-06
200581,中村 Mary,一般,日本,40代,女性,2017-05-15
200582,Susan Brown,一般,シンガポール,30代,女性,2005-03-24
200583,直樹 Johnson,サファイア,アメリカ,50代以上,男性,2008-02-03
200584,林 美咲,一般,日本,20代,女性,2008-05-20
200585,佐藤 David,サファイア,日本,40代,男性,2019-11-05
200586,木村 拓也,ダイヤ,日本,40代,男性,2015-08-15
200587,林 Elizabeth,一般,日本,30代,女性,2023-10-15
200588,木村 綾,一般,日本,30代,女性,2007-08-10
200589,山口 真理,クリスタル,日本,20代,女性,2021-03-12
200590,井上 花子,一般,タイ,50代以上,女性,2014-01-25
200591,綾 Garcia,一般,イギリス,40代,女性,2011-07-18
200592,佐々木 恵子,一般,日本,50代以上,女性,2017-04-09
200593,山口 亮,一般,シンガポール,40代,男性,2014-11-24
200594,山口 由美,プレミア,オーストラリア,30代,女性,2014-02-21
200595,清水 Elizabeth,一般,日本,50代以上,女性,2011-06-01
200596,鈴木 太郎,一般,日本,40代,男性,2013-03-23
200597,花子 Brown,プレミア,イギリス,20代,女性,2020-04-11
200598,加藤 Barbara,一般,日本,20代,女性,2015-02-27
200599,鈴木 直樹,クリスタル,イギリス,50代以上,男性,2010-04-27
200600,Jennifer Miller,プレミア,アメリカ,30代,女性,2017-08-08
200601,山本 Robert,一般,タイ,30代,男性,2020-07-22
200602,吉田 明日香,一般,中国,20代,女性,2013-08-21
200603,山本 Patricia,一般,日本,30代,女性,2008-04-21
200604,吉田 花子,一般,日本,20代,女性,2017-04-01
200605,斎藤 William,一般,タイ,40代,男性,2007-04-06
200606,佐藤 Mary,一般,イギリス,20代,女性,2016-11-05
200607,渡辺 William,クリスタル,日本,40代,男性,2019-12-07
200608,David Williams,一般,オーストラリア,40代,男性,2006-08-23
200609,林 綾,一般,シンガポール,30代,女性,2023-03-18
200610,吉田 Elizabeth,一般,日本,30代,女性,2007-09-05
200611,加藤 真理,クリスタル,シンガポール,20代,女性,2021-07-24
200612,田中 Michael,一般,イギリス,40代,男性,2007-11-18
200613,山本 Susan,一般,中国,30代,女性,2014-06-14
200614,高橋 愛,一般,シンガポール,20代,女性,2009-03-28
200615,山本 翔,サファイア,アメリカ,20代,男性,2023-11-27
200616,Barbara Johnson,ダイヤ,オーストラリア,30代,女性,2007-01-07
200617,陽子 Miller,一般,シンガポール,20代,女性,2016-09-24
200618,Patricia Miller,一般,アメリカ,40代,女性,2021-01-24
200619,誠 Miller,一般,アメリカ,20代,男性,2008-12-08
200620,山本 由美,一般,シンガポール,30代,女性,2022-12-18
200621,愛 Brown,一般,オーストラリア,50代以上,女性,2008-03-26
200622,林 David,クリスタル,シンガポール,30代,男性,2022-10-15
200623,吉田 Mary,クリスタル,オーストラリア,50代以上,女性,2015-10-08
200624,佐々木 直樹,一般,日本,50代以上,男性,2017-01-24
200625,加藤 太郎,サファイア,シンガポール,40代,男性,2005-05-08
200626,John Davis,一般,アメリカ,40代,男性,2022-09-18
200627,高橋 一郎,クリスタル,アメリカ,30代,男性,2013-06-19
200628,中村 直樹,クリスタル,イギリス,50代以上,男性,2023-04-24
200629,John Brown,サファイア,シンガポール,20代,男性,2014-01-24
200630,佐藤 美咲,クリスタル,イギリス,50代以上,女性,2018-02-28
200631,太郎 Brown,プレミア,シンガポール,20代,男性,2015-09-19
200632,吉田 Richard,サファイア,タイ,20代,男性,2017-08-25
200633,中村 James,一般,日本,30代,男性,2009-06-03
200634,斎藤 美咲,クリスタル,シンガポール,20代,女性,2017-09-14
200635,大輔 Jones,一般,シンガポール,50代以上,男性,2017-11-19
200636,林 Richard,サファイア,日本,40代,男性,2018-06-22
200637,高橋 James,クリスタル,日本,30代,男性,2015-06-20
200638,誠 Jones,一般,イギリス,50代以上,男性,2009-08-02
200639,山本 Michael,一般,日本,20代,男性,2008-12-02
200640,清水 大輔,一般,オーストラリア,40代,男性,2005-06-23
200641,加藤 Robert,ダイヤ,アメリカ,30代,男性,2022-04-07
200642,林 Barbara,一般,韓国,30代,女性,2005-07-19
200643,小林 拓也,クリスタル,日本,40代,男性,2006-08-21
200644,佐藤 David,クリスタル,中国,40代,男性,2008-01-10
200645,中村 Jennifer,一般,シンガポール,20代,女性,2015-08-28
200646,伊藤 雄太,一般,シンガポール,20代,男性,2006-04-17
